number_volume,number_issue,number_article,type_1,type_2,name_book,keyword,author_number,author_info,page_start,page_end,page_number,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
23,1,11,Article,Articles,The ‘lonely raver’: music livestreams during COVID-19 as a hotline to collective consciousness?,"['COVID-19', 'livestream', 'music', 'rave culture', 'social solidarity', 'ritual theory']",3,"[('Femke Vandenberg', 'Department of Arts and Culture Studies, Erasmus University, Rotterdam, The Netherlands', 'https://www.tandfonline.com/author/Vandenberg%2C+Femke'), ('Michaël Berghman', 'Department of Arts and Culture Studies, Erasmus University, Rotterdam, The Netherlands', 'https://www.tandfonline.com/author/Berghman%2C+Micha%C3%ABl'), ('Julian Schaap', 'Department of Arts and Culture Studies, Erasmus University, Rotterdam, The Netherlands', 'https://www.tandfonline.com/author/Schaap%2C+Julian')]",141,152,12,30 Jul 2020,29 Aug 2020,14 Sep 2020,"8,875",5,12
23,1,12,Article,Articles,Stability or change of public opinion and values during the coronavirus crisis? Exploring Dutch longitudinal panel data,"['Coronavirus crisis', 'European Values Study', 'Kendall’s tau-b', 'panel data', 'public opinion', 'values stability']",6,"[('Tim Reeskens', 'a Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Reeskens%2C+Tim'), ('Quita Muis', 'a Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Muis%2C+Quita'), ('Inge Sieben', 'a Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Sieben%2C+Inge'), ('Leen Vandecasteele', 'b University of Lausanne NCCR LIVES, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Vandecasteele%2C+Leen'), ('Ruud Luijkx', 'a Department of Sociology, Tilburg University, Tilburg, Netherlands;c Department of Sociology and Social Research, University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Luijkx%2C+Ruud'), ('Loek Halman', 'a Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Halman%2C+Loek')]",153,171,19,,,27 Sep 2020,"4,457",5,15
23,1,13,Article,Articles,Pro-migrant protest in times of COVID-19: intersectional boundary spanning and hybrid protest practices,"['Social movements', 'civil society', 'migration', 'intersectionality', 'Germany', 'COVID-19']",3,"[('Sabrina Zajak', 'a German Center for Integration and Migration Research, Berlin, Germany', 'https://www.tandfonline.com/author/Zajak%2C+Sabrina'), ('Katarina Stjepandić', 'b Humboldt University Berlin Department of Social Sciences, Berlin Institute for Empirical Integration- and Migration Research (BIM), Berlin, Germany', 'https://www.tandfonline.com/author/Stjepandi%C4%87%2C+Katarina'), ('Elias Steinhilper', 'a German Center for Integration and Migration Research, Berlin, Germany', 'https://www.tandfonline.com/author/Steinhilper%2C+Elias')]",172,183,12,,,22 Sep 2020,"1,068",1,2
23,1,14,Article,Articles,Forced adaptations of sporting behaviours during the Covid-19 pandemic and their effects on subjective well-being,"['Coronavirus', 'SARS-CoV-2', 'physical inactivity', 'exercise', 'sedentariness', 'social distancing']",1,"[('Michael Mutz', 'Justus-Liebig-University Giessen, Social Science of Sport, Giessen Germany', 'https://www.tandfonline.com/author/Mutz%2C+Michael')]",184,198,15,,,22 Sep 2020,"1,660",4,0
23,1,15,Article,Articles,Fertility and the COVID-19 crisis: do gender roles really matter?,"['Fertility', 'COVID pandemic', 'gender arrangements', 'social values']",2,"[('Malina Voicu', 'Research Institute for Quality of Life, Romanian Academy, Bucharest, Romania', 'https://www.tandfonline.com/author/Voicu%2C+Malina'), ('Delia Bădoi', 'Research Institute for Quality of Life, Romanian Academy, Bucharest, Romania', 'https://www.tandfonline.com/author/B%C4%83doi%2C+Delia')]",199,214,16,31 Jul 2020,07 Sep 2020,30 Sep 2020,"1,916",1,1
23,1,16,Article,Articles,A gendered lens on COVID-19 employment and social policies in Europe,"['COVID-19', 'social policy', 'employment', 'gender']",2,"[('Rose Cook', 'a Global Institute for Women’s Leadership, The Policy Institute, King’s College London, London, UK', 'https://www.tandfonline.com/author/Cook%2C+Rose'), ('Damian Grimshaw', ""b King's Business School, King's College London, London, UK"", 'https://www.tandfonline.com/author/Grimshaw%2C+Damian')]",215,227,13,31 Jul 2020,08 Sep 2020,13 Oct 2020,"3,734",2,11
23,1,17,Article,Articles,The impact of COVID-19 on gender inequality in the labor market and gender-role attitudes,"['Gender inequality', 'gender-role attitudes', 'unemployment', 'COVID-19']",3,"[('Malte Reichelt', 'a Division of Social Science, New York University Abu Dhabi, UAE;b Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/Reichelt%2C+Malte'), ('Kinga Makovi', 'a Division of Social Science, New York University Abu Dhabi, UAE', 'https://www.tandfonline.com/author/Makovi%2C+Kinga'), ('Anahit Sargsyan', 'a Division of Social Science, New York University Abu Dhabi, UAE', 'https://www.tandfonline.com/author/Sargsyan%2C+Anahit')]",228,245,18,31 Jul 2020,09 Sep 2020,22 Sep 2020,"22,447",17,12
23,1,18,Article,Articles,Suspicious minds in times of crisis: determinants of Romanians’ beliefs in COVID-19 conspiracy theories,"['COVID-19', 'conspiracy theories', 'open mindedness', 'social belonging', 'collective narcissism', 'Eastern Europe']",2,"[('Cătălin Augustin Stoica', 'Department of Sociology, National University for Political Studies and Public Administration, Bucharest, Romania', 'https://www.tandfonline.com/author/Stoica%2C+C%C4%83t%C4%83lin+Augustin'), ('Radu Umbreș', 'Department of Sociology, National University for Political Studies and Public Administration, Bucharest, Romania', 'https://www.tandfonline.com/author/Umbre%C8%99%2C+Radu')]",246,261,16,21 Jul 2020,10 Sep 2020,29 Sep 2020,"4,336",2,3
23,1,19,Article,Articles,From liberalism to biopolitics: investigating the Norwegian government’s two responses to Covid-19,"['Biopolitics', 'Covid-19', 'discourse analysis', 'liberalism']",1,"[('Lars Erik Løvaas Gjerde', 'Department of Political and Social Sciences, European University Institute, Fiesole, Italy', 'https://www.tandfonline.com/author/Gjerde%2C+Lars+Erik+L%C3%B8vaas')]",262,274,13,25 Jun 2020,11 Sep 2020,22 Sep 2020,"1,787",2,4
23,1,20,Article,Articles,"Education, health behavior, and working conditions during the pandemic: evidence from a German sample","['Health behavior', 'health inequality', 'education', 'working conditions', 'coronavirus']",2,"[('Kerstin Hoenig', 'a German Institute for Adult Education Leibniz Centre for Lifelong Learning, Research Infrastructures, Bonn, Germany', 'https://www.tandfonline.com/author/Hoenig%2C+Kerstin'), ('Sebastian E. Wenz', 'b GESIS Institute of Social Sciences Cologne Branch, Koln, Germany', 'https://www.tandfonline.com/author/Wenz%2C+Sebastian+E')]",275,288,14,31 Jul 2020,11 Sep 2020,29 Sep 2020,"2,445",4,17
23,1,21,Article,Articles,The impact of the COVID-19 pandemic on risk perceptions: differences between ethnic groups in Germany,"['Risk perception', 'health worries', 'financial worries', 'COVID-19 pandemic', 'ethnic minorities', 'social inequalities']",3,"[('Hannah Soiné', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Soin%C3%A9%2C+Hannah'), ('Leonie Kriegel', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Kriegel%2C+Leonie'), ('Jörg Dollmann', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany;b German Centre for Integration and Migration Research (DeZIM), Berlin, Germany', 'https://www.tandfonline.com/author/Dollmann%2C+J%C3%B6rg')]",289,306,18,31 Jul 2020,15 Sep 2020,06 Oct 2020,"2,711",2,1
23,1,22,Article,Articles,Racist morbidities: a conjunctural analysis of the COVID-19 pandemic,"['COVID-19', 'minorities', 'race', 'racism', 'crisis', 'Gramsci']",2,"[('Karim Murji', 'a Graduate School, University of West London, London, UK', 'https://www.tandfonline.com/author/Murji%2C+Karim'), ('Giovanni Picker', 'b School of Social and Political Sciences, University of Glasgow, Glasgow, UK', 'https://www.tandfonline.com/author/Picker%2C+Giovanni')]",307,320,14,31 Jul 2020,13 Sep 2020,06 Oct 2020,"1,497",1,8
23,1,23,Article,Articles,Platform work during the COVID-19 pandemic: a case study of Glovo couriers in Poland,"['COVID-19', 'platform work', 'gig economy', 'Glovo', 'Poland']",1,"[('Dominika Polkowska', 'Institute of Sociology, Maria Curie-Sklodowska University, Lublin, Poland', 'https://www.tandfonline.com/author/Polkowska%2C+Dominika')]",321,331,11,24 Jul 2020,16 Sep 2020,06 Oct 2020,"5,222",2,0
23,1,24,Article,Articles,"Dying is normal, dying with the coronavirus is not: a sociological analysis of the implicit norms behind the criticism of Swedish ‘exceptionalism’","['Coronavirus', 'COVID-19', 'Sweden', 'implicit norms', 'social norms', 'media reporting']",2,"[('Michael Grothe-Hammer', 'a Department of Sociology and Political Science, Norwegian University of Science and Technology, Trondheim, Norway', 'https://www.tandfonline.com/author/Grothe-Hammer%2C+Michael'), ('Steffen Roth', 'b Department of Social Research, University of Turku, Turku, Finland', 'https://www.tandfonline.com/author/Roth%2C+Steffen')]",332,347,16,24 Jul 2020,16 Sep 2020,06 Oct 2020,"4,384",2,30
23,1,25,Article,Articles,Social inequality in the homeschooling efforts of German high school students during a school closing period,"['Social origin', 'home-schooling', 'COVID-19', 'BerO']",3,"[('Hans Dietrich', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Dietrich%2C+Hans'), ('Alexander Patzina', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Patzina%2C+Alexander'), ('Adrian Lerche', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Lerche%2C+Adrian')]",348,369,22,31 Jul 2020,17 Sep 2020,23 Oct 2020,"3,409",5,4
23,1,26,Article,Articles,"Fare differently, feel differently: mental well-being of UK-born and foreign-born working men during the COVID-19 pandemic","['distress', 'COVID-19 lockdown', 'foreign-born', 'UK-born', 'working men', 'mental well-being']",2,"[('Jing Shen', 'a University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Shen%2C+Jing'), ('David Bartram', 'b University of Leicester, Leicester, UK', 'https://www.tandfonline.com/author/Bartram%2C+David')]",370,383,14,31 Jul 2020,17 Sep 2020,08 Oct 2020,"1,385",1,8
23,1,27,Article,Articles,The impact of the Covid-19 pandemic on ethnic discrimination on the housing market,"['Ethnic discrimination', 'Covid-19', 'housing market', 'field experiments', 'real estate']",2,"[('Pieter-Paul Verhaeghe', 'a Department of Sociology, Vrije Universiteit Brussel, Brussels, Belgium', 'https://www.tandfonline.com/author/Verhaeghe%2C+Pieter-Paul'), ('Abel Ghekiere', 'a Department of Sociology, Vrije Universiteit Brussel, Brussels, Belgium;b Department of Economics, Ghent University, Ghent, Belgium', 'https://www.tandfonline.com/author/Ghekiere%2C+Abel')]",384,399,16,31 Jul 2020,20 Sep 2020,06 Oct 2020,"2,641",2,8
23,1,28,Article,Articles,Economic disturbances in the COVID-19 crisis and their gendered impact on unpaid activities in Germany and Italy,"['COVID-19 pandemic', 'housework', 'childcare', 'gender', 'contribution to income']",4,"[('Nevena Kulic', 'a Cluster of Excellence ‘The Politics of Inequality’, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Kulic%2C+Nevena'), ('Giulia M. Dotti Sani', 'b Department of Social and Political Sciences, University of Milano Statale, Milano, Italy', 'https://www.tandfonline.com/author/Dotti+Sani%2C+Giulia+M'), ('Susanne Strauss', 'c Department of History, Sociology, Empirical Educational Research and Sport Science, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Strauss%2C+Susanne'), ('Luna Bellani', 'a Cluster of Excellence ‘The Politics of Inequality’, University of Konstanz, Konstanz, Germany;d IZA, Bonn, Germany;e Dondena, Bocconi University, Milano, Italy', 'https://www.tandfonline.com/author/Bellani%2C+Luna')]",400,416,17,,,13 Oct 2020,"1,495",1,9
23,1,29,Article,Articles,Cross-country differences in anxiety and behavioral response to the Covid-19 pandemic,"['Covid-19', 'anxiety', 'behavioral response', 'economic preferences', 'development']",1,"[('Zafer Buyukkececi', 'Institute of Sociology and Social Psychology, University of Cologne, Koln, Germany', 'https://www.tandfonline.com/author/Buyukkececi%2C+Zafer')]",417,447,31,29 Jul 2020,21 Sep 2020,08 Oct 2020,"1,014",1,0
23,1,30,Article,Articles,Setback in labour market integration due to the Covid-19 crisis? An explorative insight on forced migrants’ vulnerability in Germany,"['Refugees', 'labour market integration', 'social vulnerability', 'Covid-19 crisis']",6,"[('Mariella Falkenhain', 'a Research Department Joblessness and Social Inclusion, Institute for Employment Research (IAB), Nuremberg, Germany', 'https://www.tandfonline.com/author/Falkenhain%2C+Mariella'), ('Uwe Flick', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Flick%2C+Uwe'), ('Andreas Hirseland', 'a Research Department Joblessness and Social Inclusion, Institute for Employment Research (IAB), Nuremberg, Germany', 'https://www.tandfonline.com/author/Hirseland%2C+Andreas'), ('Shahed Naji', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Naji%2C+Shahed'), ('Kristina Seidelsohn', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Seidelsohn%2C+Kristina'), ('Thomas Verlage', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Verlage%2C+Thomas')]",448,463,16,29 Jul 2020,22 Sep 2020,08 Oct 2020,"1,459",1,0
23,1,31,Article,Articles,Everything is inside the home: the boundaries of home confinement during the Italian lockdown,"['Social distancing', 'Italy', 'frame', 'social isolation', 'home confinement']",3,"[('Elisabetta Risi', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Risi%2C+Elisabetta'), ('Riccardo Pronzato', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Pronzato%2C+Riccardo'), ('Guido Di Fraia', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Di+Fraia%2C+Guido')]",464,477,14,31 Jul 2020,22 Sep 2020,22 Oct 2020,913,1,0
23,1,32,Article,Articles,How Covid-19 affects prostitution markets in the Netherlands and Belgium: dynamics and vulnerabilities under a lockdown,"['Prostitution', 'sex work', 'lockdown', 'Covid-19', 'Netherlands', 'Belgium']",3,"[('Anahita Azam', 'a Faculty of Economics and Business, KU Leuven, Leuven, Belgium', 'https://www.tandfonline.com/author/Azam%2C+Anahita'), ('Stef Adriaenssens', 'b Faculty of Economics and Business, Research Centre for Economics (ECON), KU Leuven, Brussels, Belgium', 'https://www.tandfonline.com/author/Adriaenssens%2C+Stef'), ('Jef Hendrickx', 'c Research Centre for Mathematics, Education, Econometrics and Statistics (MEES), Brussels, Belgium', 'https://www.tandfonline.com/author/Hendrickx%2C+Jef')]",478,494,17,31 Jul 2020,22 Sep 2020,22 Oct 2020,"3,811",3,16
23,1,33,Article,Articles,"Covid-19, social class and work experience in Germany: inequalities in work-related health and economic risks","['Covid-19', 'social class', 'work and employment', 'inequality', 'economic risks', 'health risks']",3,"[('Hajo Holst', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Holst%2C+Hajo'), ('Agnes Fessler', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Fessler%2C+Agnes'), ('Steffen Niehoff', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Niehoff%2C+Steffen')]",495,512,18,31 Jul 2020,22 Sep 2020,13 Oct 2020,"3,365",2,11
23,1,34,Article,Articles,Shaping resilience: how work team characteristics affect occupational commitment in health care interns during a pandemic,"['Health care organizations', 'vocational education', 'covid-19', 'resilience', 'work team characteristics']",4,"[('Thomas Teekens', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Teekens%2C+Thomas'), ('Francesca Giardini', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Giardini%2C+Francesca'), ('Jelly Zuidersma', 'b Hanze Honours College, Hanzehogeschool Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Zuidersma%2C+Jelly'), ('Rafael Wittek', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Wittek%2C+Rafael')]",513,529,17,31 Jul 2020,25 Sep 2020,13 Oct 2020,"1,065",1,0
23,1,35,Article,Articles,The impact of distance learning on the social practices of schoolchildren during the COVID-19 pandemic: reconstructing values of migrant children in Poland,"['Distance learning', 'social practices', 'migrant children', 'values']",1,"[('Anzhela Popyk', 'Faculty of Arts and Social Sciences, SWPS University, Warsaw, Poland', 'https://www.tandfonline.com/author/Popyk%2C+Anzhela')]",530,544,15,31 Jul 2020,27 Sep 2020,13 Oct 2020,"5,175",1,0
23,1,36,Article,Articles,Childcare-policy responses in the COVID-19 pandemic: unpacking cross-country variation,"['COVID-19', 'pandemic', 'policy responses', 'childcare', 'school', 'lockdown']",2,"[('Sonja Blum', 'a Social Sciences, FernUniversitat in Hagen, Hagen, Germany', 'https://www.tandfonline.com/author/Blum%2C+Sonja'), ('Ivana Dobrotić', 'b Department of Social Policy and Intervention, University of Oxford, Oxford, UK', 'https://www.tandfonline.com/author/Dobroti%C4%87%2C+Ivana')]",545,563,19,26 Jul 2020,29 Sep 2020,13 Oct 2020,"2,352",2,20
23,1,37,Article,Articles,‘Stay home’: age and gender frames and limits of residential family solidarities in the times of lockdown (a French example),"['Family', 'lockdown', 'household', 'solidarity', 'inequalities', 'Covid-19 crisis']",2,"[('Veronika Kushtanina', 'Laboratory of Sociology and Anthropology, University Bourgogne Franche-Comté, Besançon, France', 'https://www.tandfonline.com/author/Kushtanina%2C+Veronika'), ('Virginie Vinel', 'Laboratory of Sociology and Anthropology, University Bourgogne Franche-Comté, Besançon, France', 'https://www.tandfonline.com/author/Vinel%2C+Virginie')]",564,575,12,,,18 Oct 2020,764,1,0
23,1,38,Article,Articles,Who cares when care closes? Care-arrangements and parental working conditions during the COVID-19 pandemic in Germany,"['Childcare', 'gender division of family work', 'school closure', 'corona lockdown', 'NEPS-C']",3,"[('Gundula Zoch', 'a Leibniz Institute for Educational Trajectories, Bamberg Germany', 'https://www.tandfonline.com/author/Zoch%2C+Gundula'), ('Ann-Christin Bächmann', 'a Leibniz Institute for Educational Trajectories, Bamberg Germany;b Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/B%C3%A4chmann%2C+Ann-Christin'), ('Basha Vicari', 'b Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/Vicari%2C+Basha')]",576,588,13,,,26 Oct 2020,"1,846",4,1
23,1,39,Article,Articles,The Covid-19 crisis: the end of a borderless Europe?,"['Borders', 'European integration', 'Covid-19', 'narratives', 'border region residents']",1,"[('Elżbieta Opiłowska', 'Institute of Sociology, University of Wroclaw, Wroclaw, Poland', 'https://www.tandfonline.com/author/Opi%C5%82owska%2C+El%C5%BCbieta')]",589,600,12,24 Jul 2020,02 Oct 2020,15 Oct 2020,"1,589",1,4
23,1,40,Article,Articles,The COVID-19 pandemic and subjective well-being: longitudinal evidence on satisfaction with work and family,"['Work satisfaction', 'family satisfaction', 'lockdown', 'remote work', 'short-time work']",10,"[('Katja Möhring', 'a School of Social Sciences and Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/M%C3%B6hring%2C+Katja'), ('Elias Naumann', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Naumann%2C+Elias'), ('Maximiliane Reifenscheid', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Reifenscheid%2C+Maximiliane'), ('Alexander Wenz', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Wenz%2C+Alexander'), ('Tobias Rettig', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Rettig%2C+Tobias'), ('Ulrich Krieger', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Krieger%2C+Ulrich'), ('Sabine Friedel', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Friedel%2C+Sabine'), ('Marina Finkel', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Finkel%2C+Marina'), ('Carina Cornesse', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Cornesse%2C+Carina'), ('Annelies G. Blom', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Blom%2C+Annelies+G')]",601,617,17,30 Jul 2020,01 Oct 2020,15 Oct 2020,"12,767",5,47
23,1,41,Article,Articles,Coming together or coming apart? Changes in social cohesion during the Covid-19 pandemic in England,"['Social cohesion', 'Covid-19', 'ethnic minorities', 'neighbourhood', 'deprived communities']",2,"[('Magda Borkowska', 'a Institute for Social and Economic Research, University of Essex, Institute for Social and Economic Research, Colchester, United Kingdom of Great Britain and Northern Ireland', 'https://www.tandfonline.com/author/Borkowska%2C+Magda'), ('James Laurence', 'b Cathie Marsh Institute for Social Research, University of Manchester, Manchester, United Kingdom of Great Britain and Northern Ireland', 'https://www.tandfonline.com/author/Laurence%2C+James')]",618,636,19,31 Jul 2020,02 Oct 2020,22 Oct 2020,"4,459",3,51
23,1,42,Article,Articles,"Restricted religion. Compliance, vicariousness, and authority during the Corona pandemic in Switzerland","['Sociology of religion', 'religious field', 'ritual theory', 'authority']",3,"[('Loïc Bawidamann', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Bawidamann%2C+Lo%C3%AFc'), ('Laura Peter', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Peter%2C+Laura'), ('Rafael Walthert', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Walthert%2C+Rafael')]",637,657,21,,,27 Oct 2020,986,3,0
23,1,43,Article,Articles,Parenthood as a driver of increased gender inequality during COVID-19? Exploratory evidence from Germany,"['COVID-19', 'gender', 'family', 'employment', 'division of labour', 'satisfaction']",2,"[('Lena Hipp', 'a WZB Berlin Social Science Center, Berlin, Germany;b University of Potsdam, Potsdam, Germany', 'https://www.tandfonline.com/author/Hipp%2C+Lena'), ('Mareike Bünning', 'a WZB Berlin Social Science Center, Berlin, Germany', 'https://www.tandfonline.com/author/B%C3%BCnning%2C+Mareike')]",658,673,16,24 Jul 2020,02 Oct 2020,22 Oct 2020,"5,082",6,16
23,1,44,Article,Articles,Marriage and cohabitation under uncertainty: the role of narratives of the future during the COVID-19 pandemic,"['Marriage', 'family', 'cohabitation', 'COVID-19', 'uncertainty', 'coronavirus']",3,"[('Raffaele Guetto', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Guetto%2C+Raffaele'), ('Daniele Vignoli', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Vignoli%2C+Daniele'), ('Giacomo Bazzani', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Bazzani%2C+Giacomo')]",674,688,15,08 Jul 2020,03 Oct 2020,15 Oct 2020,"3,092",2,6
23,1,45,Article,Articles,The network structure of trust in the COVID-19 pandemic,"['Trust', 'network analysis', 'coronavirus crisis']",2,"[('Paulina Tabery', 'Public Opinion Research Centre, Institute of Sociology CAS, Praha, Czech Republic', 'https://www.tandfonline.com/author/Tabery%2C+Paulina'), ('Matous Pilnacek', 'Public Opinion Research Centre, Institute of Sociology CAS, Praha, Czech Republic', 'https://www.tandfonline.com/author/Pilnacek%2C+Matous')]",689,703,15,31 Jul 2020,05 Oct 2020,22 Oct 2020,992,1,6
23,1,46,Article,Articles,Searching for comfort in religion: insecurity and religious behaviour during the COVID-19 pandemic in Italy,"['religiosity', 'insecurity theory', 'COVID-19', 'Italy']",10,"[('Francesco Molteni', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Molteni%2C+Francesco'), ('Riccardo Ladini', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Ladini%2C+Riccardo'), ('Ferruccio Biolcati', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Biolcati%2C+Ferruccio'), ('Antonio M. Chiesi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Chiesi%2C+Antonio+M'), ('Giulia Maria Dotti Sani', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Dotti+Sani%2C+Giulia+Maria'), ('Simona Guglielmi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Guglielmi%2C+Simona'), ('Marco Maraffi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Maraffi%2C+Marco'), ('Andrea Pedrazzani', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Pedrazzani%2C+Andrea'), ('Paolo Segatti', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Segatti%2C+Paolo'), ('Cristiano Vezzoni', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Vezzoni%2C+Cristiano')]",704,720,17,,,29 Oct 2020,"3,577",7,14
23,1,47,Article,Articles,‘I'm more afraid of racism than of the virus!’: racism awareness and resistance among Chinese migrants and their descendants in France during the Covid-19 pandemic,"['Racism', 'Covid-19 pandemic', 'Chinese migration', 'France', 'descendants', 'resistance']",6,"[('Simeng Wang', 'a CNRS, CERMES3, Villejuif, France;b Institut Convergences Migrations, Aubervilliers, France', 'https://www.tandfonline.com/author/Wang%2C+Simeng'), ('Xiabing Chen', 'c Sorbonne Université, Paris, France', 'https://www.tandfonline.com/author/Chen%2C+Xiabing'), ('Yong Li', 'd ENS de Lyon, Lyon, France', 'https://www.tandfonline.com/author/Li%2C+Yong'), ('Chloé Luu', 'd ENS de Lyon, Lyon, France', 'https://www.tandfonline.com/author/Luu%2C+Chlo%C3%A9'), ('Ran Yan', 'e Sciences Po, Paris, France', 'https://www.tandfonline.com/author/Yan%2C+Ran'), ('Francesco Madrisotti', 'f CERMES3, Villejuif, France', 'https://www.tandfonline.com/author/Madrisotti%2C+Francesco')]",721,742,22,,,29 Oct 2020,"7,424",4,58
